,institutionsnummer,Karakter,Soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates
969,703001,7.0,7.1,746,56.150246824524295,9.909475217192199,8464,Gyvelhøjskolen,Grundskoler,Folkeskoler,"(56.150246824524295, 9.909475217192199)"
970,703003,5.4,5.9,746,56.1896507680797,9.96409930846997,8464,Herskindskolen,Grundskoler,Folkeskoler,"(56.1896507680797, 9.96409930846997)"
971,703004,7.5,7.4,746,56.1552548420292,9.941399790137211,8464,Skovbyskolen,Grundskoler,Folkeskoler,"(56.1552548420292, 9.941399790137211)"
972,703006,8.5,8.0,746,56.1199745271826,9.94993401995091,8464,Stjærskolen,Grundskoler,Folkeskoler,"(56.1199745271826, 9.94993401995091)"
973,703007,7.8,7.2,746,56.180664741224,9.91554866104894,8464,Den Fri Hestehaveskole,Grundskoler,Friskoler og private grundskoler,"(56.180664741224, 9.91554866104894)"
974,703300,6.4,6.4,746,56.14911758091289,9.91447812544757,8464,Klank Efterskole,Efterskoler,Efterskoler,"(56.14911758091289, 9.91447812544757)"
975,705003,7.0,6.6,740,56.2738804772527,9.730774694264461,8882,Fårvang Skole,Grundskoler,Folkeskoler,"(56.2738804772527, 9.730774694264461)"
976,705006,8.3,8.2,740,56.19284778484901,9.694976859076949,8600,"Klippen, Den Kristne Friskole",Grundskoler,Friskoler og private grundskoler,"(56.19284778484901, 9.694976859076949)"
977,707004,6.5,6.4,707,56.4139078944822,10.870765989254501,8500,Vestre Skole,Grundskoler,Folkeskoler,"(56.4139078944822, 10.870765989254501)"
978,707009,5.9,6.5,707,56.41763737566011,10.858431751060698,8500,Norddjurs Friskole,Grundskoler,Friskoler og private grundskoler,"(56.41763737566011, 10.858431751060698)"
979,709001,7.5,7.5,710,56.334244465509,10.056122192304,8370,Hadsten Skole,Grundskoler,Folkeskoler,"(56.334244465509, 10.056122192304)"
980,709003,6.8,7.0,710,56.3291847885329,10.1046785972598,8370,Hadbjerg Skole,Grundskoler,Folkeskoler,"(56.3291847885329, 10.1046785972598)"
981,709004,7.1,6.4,710,56.32067903226189,10.0388833179556,8370,Østervangskolen,Grundskoler,Folkeskoler,"(56.32067903226189, 10.0388833179556)"
982,710003,7.1,6.7,710,56.2801764524516,9.831102057929971,8450,Frijsendal Friskole,Grundskoler,Friskoler og private grundskoler,"(56.2801764524516, 9.831102057929971)"
983,711001,7.5,7.2,710,56.262090613378604,9.868152640422831,8450,Skovvangskolen,Grundskoler,Folkeskoler,"(56.262090613378604, 9.868152640422831)"
984,711004,7.4,7.3,710,56.248869503624,9.86619115465728,8450,Søndervangskolen,Grundskoler,Folkeskoler,"(56.248869503624, 9.86619115465728)"
985,711005,9.3,8.8,710,56.2547689439596,9.83801318984239,8450,Regnbueskolen,Grundskoler,Friskoler og private grundskoler,"(56.2547689439596, 9.83801318984239)"
986,711300,5.5,6.2,710,56.2453061086254,9.85792926274678,8450,Frijsenborg Efterskole,Efterskoler,Efterskoler,"(56.2453061086254, 9.85792926274678)"
987,713001,7.6,7.8,710,56.2713447002413,10.0545013974259,8382,Haldum-Hinnerup Skolen,Grundskoler,Folkeskoler,"(56.2713447002413, 10.0545013974259)"
988,713003,7.4,7.6,710,56.2598762379047,10.0685213784377,8382,Rønbækskolen,Grundskoler,Folkeskoler,"(56.2598762379047, 10.0685213784377)"
989,713004,8.0,7.8,710,56.2346230007419,10.083547774983199,8382,Præstemarkskolen,Grundskoler,Folkeskoler,"(56.2346230007419, 10.083547774983199)"
990,713005,8.5,8.1,710,56.2472816782145,10.046125844565001,8382,Friskolen i Hinnerup,Grundskoler,Friskoler og private grundskoler,"(56.2472816782145, 10.046125844565001)"
991,715001,7.5,7.5,746,56.08322733119989,10.0367430795481,8362,Bakkeskolen,Grundskoler,Folkeskoler,"(56.08322733119989, 10.0367430795481)"
992,715003,6.6,6.7,746,56.0909535031971,10.0336121801805,8362,Højboskolen,Grundskoler,Folkeskoler,"(56.0909535031971, 10.0336121801805)"
993,715300,6.0,6.2,746,56.095978443192905,10.050450727506501,8362,Efterskolen Ådalen,Efterskoler,Efterskoler,"(56.095978443192905, 10.050450727506501)"
994,717002,6.9,6.9,730,56.4009337541538,9.90111308878909,8870,Langå Skole,Grundskoler,Folkeskoler,"(56.4009337541538, 9.90111308878909)"
995,717004,6.8,6.8,730,56.434784731685106,9.935239666238461,8870,Munkholmskolen,Grundskoler,Folkeskoler,"(56.434784731685106, 9.935239666238461)"
996,719001,6.2,6.4,846,56.6759920184834,10.064607798731199,9550,Assens Skole,Grundskoler,Folkeskoler,"(56.6759920184834, 10.064607798731199)"
997,719003,7.0,7.0,846,56.6496311875025,9.97466278345759,9550,Mariager Skole,Grundskoler,Folkeskoler,"(56.6496311875025, 9.97466278345759)"
998,719004,6.6,6.7,846,56.6747887708066,10.1145356609636,8970,Vindblæs Friskole,Grundskoler,Friskoler og private grundskoler,"(56.6747887708066, 10.1145356609636)"
999,719300,5.3,5.8,846,56.624653196207596,10.056805686041699,9550,Skrødstrup Efterskole,Efterskoler,Efterskoler,"(56.624653196207596, 10.056805686041699)"
1000,719302,7.4,7.5,846,56.646932750981996,9.96875476024492,9550,Mariager  Høj- & Efterskole (Efterskolen),Efterskoler,Efterskoler,"(56.646932750981996, 9.96875476024492)"
1001,719303,5.0,5.5,846,56.64638207,9.9590098,9550,Efterskolen Frydensberg,Efterskoler,Efterskoler,"(56.64638207, 9.9590098)"
1002,721002,7.1,6.6,706,56.360955681426404,10.580980902792199,8560,Kolind Centralskole,Grundskoler,Folkeskoler,"(56.360955681426404, 10.580980902792199)"
1003,721004,6.4,6.0,706,56.3873253009388,10.497366818357,8550,Marienhoffskolen,Grundskoler,Folkeskoler,"(56.3873253009388, 10.497366818357)"
1004,721005,7.4,7.3,706,56.3835100242276,10.4817619975092,8550,Ryomgaard Realskole,Grundskoler,Friskoler og private grundskoler,"(56.3835100242276, 10.4817619975092)"
1005,723001,6.6,6.3,730,56.5817635797855,10.1888134772095,8983,Grønhøjskolen,Grundskoler,Folkeskoler,"(56.5817635797855, 10.1888134772095)"
1008,725006,6.6,6.5,707,56.441363146550295,10.6844675500655,8586,Ørum Skole,Grundskoler,Folkeskoler,"(56.441363146550295, 10.6844675500655)"
1009,725010,5.7,6.4,707,56.506584765014296,10.8201663173066,8500,Gjerrild Bønnerup Friskole,Grundskoler,Friskoler og private grundskoler,"(56.506584765014296, 10.8201663173066)"
1010,725300,7.8,7.5,707,56.506339789704704,10.5764015120466,8585,Djurslands Efterskole,Efterskoler,Efterskoler,"(56.506339789704704, 10.5764015120466)"
1011,727004,6.8,7.0,727,55.97867337165071,10.1616426452815,8300,Parkvejens Skole,Grundskoler,Folkeskoler,"(55.97867337165071, 10.1616426452815)"
1012,727007,7.1,7.1,727,55.97045361,10.14315425,8300,Vestskolen,Grundskoler,Folkeskoler,"(55.97045361, 10.14315425)"
1013,727011,7.9,7.7,727,55.9703810674719,10.1399063651118,8300,Rathlouskolen,Grundskoler,Friskoler og private grundskoler,"(55.9703810674719, 10.1399063651118)"
1014,727301,6.7,7.3,727,55.9497052183316,10.2097833474815,8300,Eriksminde Efterskole,Efterskoler,Efterskoler,"(55.9497052183316, 10.2097833474815)"
1015,727305,6.8,6.8,727,55.9186046618835,10.2530365415969,8300,Hou Maritime Idrætsefterskole,Efterskoler,Efterskoler,"(55.9186046618835, 10.2530365415969)"
1016,727306,7.5,7.5,727,55.9927447634419,10.1871806167595,8300,Rudehøj Efterskole,Efterskoler,Efterskoler,"(55.9927447634419, 10.1871806167595)"
1017,729002,7.4,6.6,730,56.541275296056995,10.037083469202301,8981,Blicherskolen,Grundskoler,Folkeskoler,"(56.541275296056995, 10.037083469202301)"
1018,729003,6.9,6.6,730,56.542353494875606,9.85474409766912,8990,Fårup Skole,Grundskoler,Folkeskoler,"(56.542353494875606, 9.85474409766912)"
1019,731003,6.5,6.7,730,56.4617529343758,9.97068166196367,8920,Hornbæk Skole,Grundskoler,Folkeskoler,"(56.4617529343758, 9.97068166196367)"
1020,731006,6.4,6.5,730,56.4749808530642,10.066978538404198,8930,Rismølleskolen,Grundskoler,Folkeskoler,"(56.4749808530642, 10.066978538404198)"
1021,731010,7.2,6.7,730,56.4396303052808,10.0640878114013,8960,Tirsdalens Skole,Grundskoler,Folkeskoler,"(56.4396303052808, 10.0640878114013)"
1022,731011,6.4,6.4,730,56.4728056654066,10.008068810109,8920,Vestervangsskolen,Grundskoler,Folkeskoler,"(56.4728056654066, 10.008068810109)"
1023,731014,5.4,5.7,730,56.476892375479295,10.03764275036,8930,Nørrevangsskolen,Grundskoler,Folkeskoler,"(56.476892375479295, 10.03764275036)"
1024,731015,8.8,8.0,730,56.464461756377105,10.015718667023,8900,C. la Cours Skole,Grundskoler,Friskoler og private grundskoler,"(56.464461756377105, 10.015718667023)"
1025,731016,8.4,7.9,730,56.4676506350938,10.0209891001695,8900,Forberedelsesskolen,Grundskoler,Friskoler og private grundskoler,"(56.4676506350938, 10.0209891001695)"
1026,731017,7.7,7.4,730,56.465454219253104,10.0360631744431,8900,Randers Realskole,Grundskoler,Friskoler og private grundskoler,"(56.465454219253104, 10.0360631744431)"
1027,731019,7.6,7.6,730,56.4634464081386,10.047665480364401,8900,Randers Lille Skole,Grundskoler,Friskoler og private grundskoler,"(56.4634464081386, 10.047665480364401)"
1028,731027,5.8,6.5,730,56.4935506525097,10.020247138378,8920,Randers Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(56.4935506525097, 10.020247138378)"
1029,733001,7.5,7.5,706,56.3153028520032,10.3162774366244,8543,Hornslet Skole,Grundskoler,Folkeskoler,"(56.3153028520032, 10.3162774366244)"
1030,733002,7.1,6.9,706,56.33294397908399,10.3766277585987,8544,Mørke Skole,Grundskoler,Folkeskoler,"(56.33294397908399, 10.3766277585987)"
1031,733003,6.0,6.3,706,56.3636630696789,10.2740262925761,8544,Ådalsskolen,Grundskoler,Folkeskoler,"(56.3636630696789, 10.2740262925761)"
1032,735300,6.5,7.1,707,56.4833636431858,10.446293329915699,8961,Vivild Gymnastik- & Idrætsefterskole,Efterskoler,Efterskoler,"(56.4833636431858, 10.446293329915699)"
1033,737003,6.3,6.7,746,56.1502167610783,9.806348365500961,8670,Låsby Skole,Grundskoler,Folkeskoler,"(56.1502167610783, 9.806348365500961)"
1034,737004,8.2,7.9,746,56.0911710022268,9.762364711194211,8680,Mølleskolen,Grundskoler,Folkeskoler,"(56.0911710022268, 9.762364711194211)"
1035,737006,7.4,7.9,746,56.08879999551189,9.77858157846333,8680,Gudenåskolen,Grundskoler,Friskoler og private grundskoler,"(56.08879999551189, 9.77858157846333)"
1036,737301,6.6,7.3,746,56.0999880096949,9.63925241567208,8680,Himmelbjergegnens Natur- og Idrætsefterskole,Efterskoler,Efterskoler,"(56.0999880096949, 9.63925241567208)"
1037,739002,6.6,7.0,706,56.304941166519896,10.464636144710699,8410,Rønde Skole,Grundskoler,Folkeskoler,"(56.304941166519896, 10.464636144710699)"
1038,739006,7.6,7.6,706,56.3021244575573,10.475337729961,8410,Rønde Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.3021244575573, 10.475337729961)"
1039,739300,7.1,7.5,706,56.3021383124188,10.477470650813,8410,Rønde Efterskole,Efterskoler,Efterskoler,"(56.3021383124188, 10.477470650813)"
1040,740005,7.6,6.9,740,56.1817664748836,9.562644052721831,8600,Sølystskolen,Grundskoler,Folkeskoler,"(56.1817664748836, 9.562644052721831)"
1041,741004,5.8,6.0,741,55.833478583884705,10.584934047271698,8305,Samsø Skole,Grundskoler,Folkeskoler,"(55.833478583884705, 10.584934047271698)"
1042,741005,5.3,5.6,741,55.9588289491263,10.5549421105564,8305,Samsø Friskole,Grundskoler,Friskoler og private grundskoler,"(55.9588289491263, 10.5549421105564)"
1043,741300,6.0,6.4,741,55.8579466712605,10.6334564467056,8305,Samsø Efterskole,Efterskoler,Efterskoler,"(55.8579466712605, 10.6334564467056)"
1044,743002,8.3,7.2,740,56.1909395424045,9.59779200000548,8600,Dybkærskolen,Grundskoler,Folkeskoler,"(56.1909395424045, 9.59779200000548)"
1045,743010,7.8,7.8,740,56.1368815233541,9.61878680481275,8600,Sejs Skole,Grundskoler,Folkeskoler,"(56.1368815233541, 9.61878680481275)"
1046,743011,7.8,7.5,740,56.211338906894,9.501414435560369,8600,Skægkærskolen,Grundskoler,Folkeskoler,"(56.211338906894, 9.501414435560369)"
1047,743012,7.6,7.4,740,56.1613234557497,9.53592285121117,8600,Vestre Skole,Grundskoler,Folkeskoler,"(56.1613234557497, 9.53592285121117)"
1048,743013,7.4,7.4,740,56.1261569610671,9.55843489930546,8600,Virklund Skole,Grundskoler,Folkeskoler,"(56.1261569610671, 9.55843489930546)"
1049,743014,6.8,7.3,740,56.1906243978053,9.524294435271448,8600,Balleskolen,Grundskoler,Folkeskoler,"(56.1906243978053, 9.524294435271448)"
1050,743015,8.0,7.6,740,56.1665996357459,9.54440397498082,8600,Kornmod Realskole,Grundskoler,Friskoler og private grundskoler,"(56.1665996357459, 9.54440397498082)"
1051,743016,6.3,6.6,740,56.1725838488505,9.56493198315787,8600,Langsøskolen,Grundskoler,Folkeskoler,"(56.1725838488505, 9.56493198315787)"
1052,743017,7.1,7.3,740,56.16609608361011,9.54532717256724,8600,Th. Langs Skole,Grundskoler,Friskoler og private grundskoler,"(56.16609608361011, 9.54532717256724)"
1053,743020,7.8,7.7,740,56.1717883679206,9.49862922701193,8600,Hvinningdalskolen,Grundskoler,Folkeskoler,"(56.1717883679206, 9.49862922701193)"
1054,743027,8.2,8.1,740,56.183214090210804,9.51010887519533,8600,Buskelundskolen,Grundskoler,Folkeskoler,"(56.183214090210804, 9.51010887519533)"
1055,745002,6.8,7.2,746,56.0364836297848,9.923239493589962,8660,Morten Børup Skolen,Grundskoler,Folkeskoler,"(56.0364836297848, 9.923239493589962)"
1056,745003,6.9,7.4,746,56.0578140255776,9.98323767394641,8660,Stilling Skole,Grundskoler,Folkeskoler,"(56.0578140255776, 9.98323767394641)"
1057,745004,6.6,7.0,746,56.032460014031,10.0352455657664,8660,Virring Skole,Grundskoler,Folkeskoler,"(56.032460014031, 10.0352455657664)"
1058,745005,6.9,7.1,746,56.045375930231295,9.94519956076411,8660,Niels Ebbesen Skolen,Grundskoler,Folkeskoler,"(56.045375930231295, 9.94519956076411)"
1059,745006,8.9,8.3,746,56.037857323472394,9.92968731092169,8660,Skanderborg Realskole,Grundskoler,Friskoler og private grundskoler,"(56.037857323472394, 9.92968731092169)"
1060,745300,7.6,7.8,746,55.9832398480308,9.91854857494033,8660,Brøruphus Efterskole,Efterskoler,Efterskoler,"(55.9832398480308, 9.91854857494033)"
1061,747001,6.0,6.1,707,56.4279268853575,10.3834734471174,8963,Auning Skole,Grundskoler,Folkeskoler,"(56.4279268853575, 10.3834734471174)"
1062,747002,7.2,6.9,730,56.4451254746996,10.160525124552699,8960,Assentoftskolen,Grundskoler,Folkeskoler,"(56.4451254746996, 10.160525124552699)"
1063,749001,7.6,7.4,740,56.0223532059573,9.51450584501645,8654,Bryrup Skole,Grundskoler,Folkeskoler,"(56.0223532059573, 9.51450584501645)"
1064,749003,7.3,7.3,740,56.08116582904961,9.54343963765712,8653,Frisholm Skole,Grundskoler,Folkeskoler,"(56.08116582904961, 9.54343963765712)"
1065,751002,6.8,6.6,751,56.253347420760605,10.148963460145,8380,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(56.253347420760605, 10.148963460145)"
1066,751003,7.6,7.6,751,56.203037406685496,10.2176928083079,8240,Ellevangskolen,Grundskoler,Folkeskoler,"(56.203037406685496, 10.2176928083079)"
1067,751004,7.9,7.9,751,56.0615742842365,10.211609418344,8330,Beder Skole,Grundskoler,Folkeskoler,"(56.0615742842365, 10.211609418344)"
1068,751007,7.7,7.3,751,56.2415255012074,10.2289475507554,8520,Elsted Skole,Grundskoler,Folkeskoler,"(56.2415255012074, 10.2289475507554)"
1069,751008,7.3,7.5,751,56.152940826861105,10.1096073496417,8220,Engdalskolen,Grundskoler,Folkeskoler,"(56.152940826861105, 10.1096073496417)"
1070,751010,4.4,4.8,751,56.1667718873088,10.1376111978451,8220,Tovshøjskolen,Grundskoler,Folkeskoler,"(56.1667718873088, 10.1376111978451)"
1071,751013,8.6,7.9,751,56.159334062941596,10.157076330891,8230,Gammelgaardsskolen,Grundskoler,Folkeskoler,"(56.159334062941596, 10.157076330891)"
1072,751014,5.9,5.5,751,56.1503750743275,10.1367860668984,8220,Sødalskolen,Grundskoler,Folkeskoler,"(56.1503750743275, 10.1367860668984)"
1073,751015,6.3,6.2,751,56.169298162523496,10.1636798702027,8210,Hasle Skole,Grundskoler,Folkeskoler,"(56.169298162523496, 10.1636798702027)"
1074,751016,6.6,6.7,751,56.106504694827606,10.0970433130317,8361,Bavnehøj Skole,Grundskoler,Folkeskoler,"(56.106504694827606, 10.0970433130317)"
1075,751017,7.1,7.1,751,56.1162378911621,10.178248770695,8270,Holme Skole,Grundskoler,Folkeskoler,"(56.1162378911621, 10.178248770695)"
1076,751018,7.6,7.6,751,56.1298991291246,10.1150022479934,8260,Højvangskolen,Grundskoler,Folkeskoler,"(56.1298991291246, 10.1150022479934)"
1077,751019,6.8,7.0,751,56.1738253130161,10.1963217358556,8200,Katrinebjergskolen,Grundskoler,Folkeskoler,"(56.1738253130161, 10.1963217358556)"
1078,751021,8.2,7.9,751,56.1137243767028,10.1826115204794,8270,Kragelundskolen,Grundskoler,Folkeskoler,"(56.1137243767028, 10.1826115204794)"
1079,751022,7.8,7.7,751,56.21863568871839,10.1579482129064,8200,Lisbjergskolen,Grundskoler,Folkeskoler,"(56.21863568871839, 10.1579482129064)"
1080,751023,5.1,5.5,751,56.146376605392895,10.1883543840485,8000,Læssøesgades Skole,Grundskoler,Folkeskoler,"(56.146376605392895, 10.1883543840485)"
1081,751024,7.6,7.5,751,56.0391469039492,10.198191686327199,8340,Malling Skole,Grundskoler,Folkeskoler,"(56.0391469039492, 10.198191686327199)"
1082,751025,7.0,6.5,751,56.1648269942831,10.1844850679088,8210,Møllevangskolen,Grundskoler,Folkeskoler,"(56.1648269942831, 10.1844850679088)"
1083,751026,8.1,7.8,751,56.068868540028,10.157018347283099,8320,Mårslet Skole,Grundskoler,Folkeskoler,"(56.068868540028, 10.157018347283099)"
1085,751032,8.9,8.5,751,56.192965125566595,10.2290432602524,8240,Risskov Skole,Grundskoler,Folkeskoler,"(56.192965125566595, 10.2290432602524)"
1086,751033,7.2,7.4,751,56.1312721506143,10.1833233387055,8260,Rosenvangskolen,Grundskoler,Folkeskoler,"(56.1312721506143, 10.1833233387055)"
1087,751034,7.9,7.7,751,56.1184133015559,10.178170983043302,8270,Rundhøjskolen,Grundskoler,Folkeskoler,"(56.1184133015559, 10.178170983043302)"
1088,751035,6.9,6.9,751,56.2117675736596,10.023670177442,8471,Sabro-Korsvejskolen,Grundskoler,Folkeskoler,"(56.2117675736596, 10.023670177442)"
1089,751036,5.5,6.0,751,56.162447898733504,10.2025397785031,8000,Samsøgades Skole,Grundskoler,Folkeskoler,"(56.162447898733504, 10.2025397785031)"
1090,751038,7.2,7.1,751,56.175533569267905,10.2087330201307,8200,Skovvangskolen,Grundskoler,Folkeskoler,"(56.175533569267905, 10.2087330201307)"
1091,751039,7.8,7.6,751,56.271586483754604,10.3085014434435,8541,Skødstrup Skole,Grundskoler,Folkeskoler,"(56.271586483754604, 10.3085014434435)"
1092,751040,8.3,8.1,751,56.1040369667913,10.2073455636099,8270,Skåde Skole,Grundskoler,Folkeskoler,"(56.1040369667913, 10.2073455636099)"
1093,751041,7.7,7.4,751,56.0421471307792,10.0841578845964,8355,Solbjergskolen,Grundskoler,Folkeskoler,"(56.0421471307792, 10.0841578845964)"
1094,751042,8.0,7.7,751,56.2002008284451,10.2444438590784,8240,Strandskolen,Grundskoler,Folkeskoler,"(56.2002008284451, 10.2444438590784)"
1095,751043,8.1,7.7,751,56.2116964260641,10.283296133589,8250,Sølystskolen,Grundskoler,Folkeskoler,"(56.2116964260641, 10.283296133589)"
1096,751044,6.2,5.8,751,56.1112624579234,10.1494882612779,8260,Søndervangskolen,Grundskoler,Folkeskoler,"(56.1112624579234, 10.1494882612779)"
1097,751045,5.9,5.8,751,56.189536015882204,10.113277148416598,8381,Tilst Skole,Grundskoler,Folkeskoler,"(56.189536015882204, 10.113277148416598)"
1098,751046,6.8,6.6,751,56.2890316825511,10.216981745448699,8530,Hårup Skole,Grundskoler,Folkeskoler,"(56.2890316825511, 10.216981745448699)"
1099,751050,5.9,5.9,751,56.1293758549869,10.156499021056499,8260,Vestergårdsskolen,Grundskoler,Folkeskoler,"(56.1293758549869, 10.156499021056499)"
1100,751051,6.9,7.1,751,56.1278028039969,10.1647020467574,8260,Viby Skole,Grundskoler,Folkeskoler,"(56.1278028039969, 10.1647020467574)"
1101,751052,8.3,8.0,751,56.243190981228196,10.2721634152502,8530,Virupskolen,Grundskoler,Folkeskoler,"(56.243190981228196, 10.2721634152502)"
1102,751053,6.6,6.8,751,56.1859503385608,10.199094910565302,8200,Vorrevangskolen,Grundskoler,Folkeskoler,"(56.1859503385608, 10.199094910565302)"
1103,751054,7.2,6.9,751,56.1506335951955,10.1649745202094,8230,Åby Skole,Grundskoler,Folkeskoler,"(56.1506335951955, 10.1649745202094)"
1104,751055,7.7,7.1,751,56.145591383840504,9.99874303613343,8462,Næshøjskolen,Grundskoler,Folkeskoler,"(56.145591383840504, 9.99874303613343)"
1105,751056,7.7,7.8,751,56.2266796025959,10.2982405434486,8250,Skæring Skole,Grundskoler,Folkeskoler,"(56.2266796025959, 10.2982405434486)"
1106,751057,6.1,5.6,751,56.1694165844134,10.150394495778901,8210,Ellekærskolen,Grundskoler,Folkeskoler,"(56.1694165844134, 10.150394495778901)"
1107,751058,8.0,8.0,751,56.1604257616784,10.203172687371401,8000,Elise Smiths Skole,Grundskoler,Friskoler og private grundskoler,"(56.1604257616784, 10.203172687371401)"
1108,751059,8.7,8.1,751,56.140461593938895,10.198676530272401,8000,Forældreskolen i Aarhus,Grundskoler,Friskoler og private grundskoler,"(56.140461593938895, 10.198676530272401)"
1109,751060,7.9,7.9,751,56.161977864014595,10.2096582535088,8000,Laursens Realskole,Grundskoler,Friskoler og private grundskoler,"(56.161977864014595, 10.2096582535088)"
1110,751061,6.9,7.7,751,56.1698535999895,10.210000080190301,8000,N. Kochs Skole,Grundskoler,Friskoler og private grundskoler,"(56.1698535999895, 10.210000080190301)"
1111,751063,7.7,7.7,751,56.1517221485079,10.2042202632673,8000,Skt Knuds Skole,Grundskoler,Friskoler og private grundskoler,"(56.1517221485079, 10.2042202632673)"
1112,751064,6.3,6.7,751,56.13922509803229,10.112376900027302,8260,Århus Friskole,Grundskoler,Friskoler og private grundskoler,"(56.13922509803229, 10.112376900027302)"
1113,751065,6.4,6.3,751,56.1746490965771,10.1146271563489,8381,Skjoldhøjskolen,Grundskoler,Folkeskoler,"(56.1746490965771, 10.1146271563489)"
1114,751066,7.6,7.5,751,56.2363912708039,10.2302658426556,8520,Lystrup Skole,Grundskoler,Folkeskoler,"(56.2363912708039, 10.2302658426556)"
1115,751080,8.1,8.1,751,56.1955509492653,10.198125044651999,8240,Jakobskolen,Grundskoler,Friskoler og private grundskoler,"(56.1955509492653, 10.198125044651999)"
1116,751081,9.3,8.1,751,56.1232267733599,10.169581268474099,8260,Interskolen,Grundskoler,Friskoler og private grundskoler,"(56.1232267733599, 10.169581268474099)"
1117,751089,7.5,7.5,751,56.19503568670871,10.1986205214208,8240,Børnenes Friskole,Grundskoler,Friskoler og private grundskoler,"(56.19503568670871, 10.1986205214208)"
1118,751092,5.9,5.7,751,56.1654016119192,10.1330482160816,8220,Lykke Skolen,Grundskoler,Friskoler og private grundskoler,"(56.1654016119192, 10.1330482160816)"
1119,751094,7.6,6.5,751,56.1095951697717,10.1095629566591,8361,Selam Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.1095951697717, 10.1095629566591)"
1120,751095,6.4,7.0,751,56.1717483044072,10.120418145552,8220,Egebakkeskolen,Grundskoler,Friskoler og private grundskoler,"(56.1717483044072, 10.120418145552)"
1121,751111,5.3,5.3,751,56.106574730741904,10.166746959886801,8270,Højbjerg Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.106574730741904, 10.166746959886801)"
1123,751312,7.7,7.6,751,56.0991291779852,10.211031335226,8270,Aarhus Efterskole,Efterskoler,Efterskoler,"(56.0991291779852, 10.211031335226)"
1124,760003,6.8,7.2,760,56.1770629806625,8.53017878924868,6971,Grønbjerg Friskole,Grundskoler,Friskoler og private grundskoler,"(56.1770629806625, 8.53017878924868)"
1125,761002,6.4,6.6,791,56.3643564728415,9.666785945223891,8850,Bøgeskovskolen,Grundskoler,Folkeskoler,"(56.3643564728415, 9.666785945223891)"
1126,761006,6.8,6.9,791,56.355400175532296,9.504232638454699,8840,Rødkærsbro skole,Grundskoler,Folkeskoler,"(56.355400175532296, 9.504232638454699)"
1127,761008,7.7,7.4,791,56.377164304667794,9.640806333349,8850,Egeskovskolen,Grundskoler,Folkeskoler,"(56.377164304667794, 9.640806333349)"
1128,761011,6.4,6.6,791,56.3810137864895,9.61965734417233,8850,Gudenådalens Friskole,Grundskoler,Friskoler og private grundskoler,"(56.3810137864895, 9.61965734417233)"
1129,761012,6.9,6.9,791,56.355448585354004,9.58404233678368,8850,Tange Kristne Friskole,Grundskoler,Friskoler og private grundskoler,"(56.355448585354004, 9.58404233678368)"
1130,761303,7.1,7.1,791,56.3957786726588,9.639223533714189,8850,Hedemølle Efterskole,Efterskoler,Efterskoler,"(56.3957786726588, 9.639223533714189)"
1131,763006,6.4,6.7,791,56.48477227592179,9.14721670919611,7850,Stoholm Skole,Grundskoler,Folkeskoler,"(56.48477227592179, 9.14721670919611)"
1132,763008,7.1,6.8,791,56.4449889989536,9.00615075879532,7800,Vestfjendsskolen,Grundskoler,Folkeskoler,"(56.4449889989536, 9.00615075879532)"
1133,765001,7.3,6.7,787,57.1120964263925,8.60858677016219,7730,Hanstholm Skole,Grundskoler,Folkeskoler,"(57.1120964263925, 8.60858677016219)"
1134,765300,7.4,7.3,787,57.106842343764804,8.99631044388078,7741,Bjerget Efterskole,Efterskoler,Efterskoler,"(57.106842343764804, 8.99631044388078)"
1135,766001,6.1,6.3,766,55.758192230564006,9.84635155245193,8783,Skolen i Midten,Grundskoler,Folkeskoler,"(55.758192230564006, 9.84635155245193)"
1136,767001,5.5,6.0,710,56.30509792527221,9.78804243118832,8881,Tungelundskolen,Grundskoler,Folkeskoler,"(56.30509792527221, 9.78804243118832)"
1137,767002,5.7,6.2,710,56.387473034315995,9.78760467380556,8860,Ulstrup Skole,Grundskoler,Folkeskoler,"(56.387473034315995, 9.78760467380556)"
1138,767300,7.6,7.8,710,56.392320932897704,9.79384415839964,8860,Gudenaadalens Efterskole,Efterskoler,Efterskoler,"(56.392320932897704, 9.79384415839964)"
1139,769001,6.1,6.2,791,56.3446806103736,9.24836549638917,7470,Frederiks Skole,Grundskoler,Folkeskoler,"(56.3446806103736, 9.24836549638917)"
1140,769003,6.1,6.3,791,56.3072213393084,9.17013251740782,7470,Karup Skole,Grundskoler,Folkeskoler,"(56.3072213393084, 9.17013251740782)"
1142,771007,6.5,6.4,740,56.284787573160294,9.33190909372124,8620,Thorning Skole,Grundskoler,Folkeskoler,"(56.284787573160294, 9.33190909372124)"
1143,771300,6.0,6.4,740,56.3084235304127,9.469049649588118,8620,Levring Efterskole,Efterskoler,Efterskoler,"(56.3084235304127, 9.469049649588118)"
1144,773001,7.1,6.6,773,56.7836148384435,8.84058865581605,7900,Dueholmskolen,Grundskoler,Folkeskoler,"(56.7836148384435, 8.84058865581605)"
